lane,bet_id,mint,symbol,rule_set,proposal_id,gate,series,decided_at,features_end_time,entry_at,exit_at,exit_reason,size_sol,pnl_sol,flow_json,progress_pct
paper,01a0a81f-5f28-7e4b-88bd-d81d631e9f65,qDwu81dD292bMuNvqopgYjooek6guaqWPXbRULRpump,Planet-X,flow_v2/3,01a0a81f-081d-79e9-b6b6-3eb6e15c41b0,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:49:58.296003+00,2026-09-16 02:49:41.980951+00,2026-09-16 02:50:07+00,2026-09-16 03:20:41+00,time_stop,0.05,-0.0018774383,"{""buys_1m"": 48, ""feature"": ""flow"", ""snipers"": 10, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""62.236497912"", ""net_sol_flow_1m"": ""16.099266867"", ""progress_rising"": true, ""unique_buyers_1m"": 40, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",67.8047
paper,01a0a81f-5f32-72b6-9107-8bfea6a172d4,qDwu81dD292bMuNvqopgYjooek6guaqWPXbRULRpump,Planet-X,flow_v2/5,01a0a81f-0826-709f-b1c7-dc76d87d7108,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:49:58.296003+00,2026-09-16 02:49:41.980951+00,2026-09-16 02:50:07+00,2026-09-16 03:20:41+00,time_stop,0.05,-0.0018774383,"{""buys_1m"": 48, ""feature"": ""flow"", ""snipers"": 10, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""62.236497912"", ""net_sol_flow_1m"": ""16.099266867"", ""progress_rising"": true, ""unique_buyers_1m"": 40, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",67.8047
paper,01a0a820-d1a3-7ed5-8448-7cf60ba0ad1e,FkrNo33dWCiUbm9KnVdCtfwq1UYFTmAHf2U3PnXDtcEo,4PAID,flow_v2/5,01a0a820-43af-7cf3-84aa-b7627cd300ee,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:51:14.401594+00,2026-09-16 02:51:10.202636+00,2026-09-16 02:51:28+00,2026-09-16 02:53:31+00,line_broken,0.05,-0.0126696132,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""33.2250378936"", ""net_sol_flow_1m"": ""13.4437569204"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",51.241
paper,01a0a820-d198-7c62-885a-0ce519037d9e,FkrNo33dWCiUbm9KnVdCtfwq1UYFTmAHf2U3PnXDtcEo,4PAID,flow_v2/3,01a0a820-43a8-77fd-baba-e9602c433f96,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:51:14.401594+00,2026-09-16 02:51:10.202636+00,2026-09-16 02:51:28+00,2026-09-16 02:53:31+00,line_broken,0.05,-0.0126696132,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 6, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""33.2250378936"", ""net_sol_flow_1m"": ""13.4437569204"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",51.241
paper,01a0a821-6e05-7bf6-9cad-9a869adc29e0,9BUc3V4Y1m6bZBGNP3gaQL6uSa52HyN3PML3W1rodJor,B-MONEY,flow_v2/5,01a0a821-2796-7c8d-8bf3-4c0969760900,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:52:13.299401+00,2026-09-16 02:52:00.718461+00,2026-09-16 02:52:22+00,2026-09-16 02:52:39+00,line_broken,0.05,0.0096448640,"{""buys_1m"": 20, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""42.5519531457"", ""net_sol_flow_1m"": ""10.8604653"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",64.4659
paper,01a0a821-6dfb-7b3c-895c-534752be8538,9BUc3V4Y1m6bZBGNP3gaQL6uSa52HyN3PML3W1rodJor,B-MONEY,flow_v2/3,01a0a821-278c-7af0-9992-c011d7388a7a,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:52:13.299401+00,2026-09-16 02:52:00.718461+00,2026-09-16 02:52:22+00,2026-09-16 02:52:39+00,line_broken,0.05,0.0096448640,"{""buys_1m"": 20, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""42.5519531457"", ""net_sol_flow_1m"": ""10.8604653"", ""progress_rising"": true, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",64.4659
paper,01a0a828-551f-77e9-8d9b-75016a5a2803,5uCx1NRCQmt5c6oRSSRvJCXV3SqU6QbBkkUmC2ePpump,VYRA,flow_v2/2,01a0a827-b751-7f46-9d06-44f5a1731c68,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:59:28.046467+00,2026-09-16 02:59:08.917313+00,2026-09-16 02:59:44+00,2026-09-16 03:00:49+00,creator_dump,0.05,-0.0053219660,"{""buys_1m"": 17, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""3.1858640071"", ""net_sol_flow_1m"": ""3.828211633"", ""progress_rising"": true, ""unique_buyers_1m"": 16, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",21.3586
paper,01a0a828-552d-7ae3-856f-62eb1239f7bf,5uCx1NRCQmt5c6oRSSRvJCXV3SqU6QbBkkUmC2ePpump,VYRA,flow_v2/3,01a0a827-b75a-7ba3-b6d2-e18f422778c6,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:59:28.046467+00,2026-09-16 02:59:08.917313+00,2026-09-16 02:59:44+00,2026-09-16 03:00:49+00,creator_dump,0.05,-0.0053219660,"{""buys_1m"": 17, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""3.1858640071"", ""net_sol_flow_1m"": ""3.828211633"", ""progress_rising"": true, ""unique_buyers_1m"": 16, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",21.3586
paper,01a0a828-553b-7126-bd4b-b68b3d5b99b8,5uCx1NRCQmt5c6oRSSRvJCXV3SqU6QbBkkUmC2ePpump,VYRA,flow_v2/5,01a0a827-b766-746d-bae7-dae75ee6cb87,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 02:59:28.046467+00,2026-09-16 02:59:08.917313+00,2026-09-16 02:59:44+00,2026-09-16 03:00:49+00,creator_dump,0.05,-0.0053219660,"{""buys_1m"": 17, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""3.1858640071"", ""net_sol_flow_1m"": ""3.828211633"", ""progress_rising"": true, ""unique_buyers_1m"": 16, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",21.3586
paper,01a0a837-82f0-7e6f-ae12-0b17db4dfbe8,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/2,01a0a837-3b99-71ae-b639-dc4a32e1495a,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:16:24.237519+00,2026-09-16 03:16:14.734633+00,2026-09-16 03:16:31+00,2026-09-16 03:17:26+00,line_broken,0.05,-0.0038457300,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""12.3430288279"", ""net_sol_flow_1m"": ""10.827349068"", ""progress_rising"": true, ""unique_buyers_1m"": 34, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",36.7274
paper,01a0a837-82fc-7e2c-8041-e59c2284c35d,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/3,01a0a837-3b9f-72a0-9315-c71cde91599d,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:16:24.237519+00,2026-09-16 03:16:14.734633+00,2026-09-16 03:16:31+00,2026-09-16 03:17:26+00,line_broken,0.05,-0.0038457300,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""12.3430288279"", ""net_sol_flow_1m"": ""10.827349068"", ""progress_rising"": true, ""unique_buyers_1m"": 34, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",36.7274
paper,01a0a837-8305-70ed-965d-63bfe96cfb49,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/5,01a0a837-3ba7-7c14-bc3f-0968173826d3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:16:24.237519+00,2026-09-16 03:16:14.734633+00,2026-09-16 03:16:31+00,2026-09-16 03:17:26+00,line_broken,0.05,-0.0038457300,"{""buys_1m"": 36, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""12.3430288279"", ""net_sol_flow_1m"": ""10.827349068"", ""progress_rising"": true, ""unique_buyers_1m"": 34, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",36.7274
paper,01a0a839-b97f-78ae-8e5e-30e75d298299,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/3,01a0a839-180c-766e-b2e6-fffa1cef0c46,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:18:26.159665+00,2026-09-16 03:18:14.787538+00,2026-09-16 03:18:37+00,2026-09-16 03:24:29.446293+00,target,0.05,0.1448071060,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 15, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.9217423479"", ""net_sol_flow_1m"": ""4.849880573"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",48.1659
paper,01a0a839-b98e-77cc-aea1-1d59d0421675,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/5,01a0a839-1815-7af2-aaee-a6a041968f40,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:18:26.159665+00,2026-09-16 03:18:14.787538+00,2026-09-16 03:18:37+00,2026-09-16 03:24:29.446293+00,target,0.05,0.1448071060,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 15, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.9217423479"", ""net_sol_flow_1m"": ""4.849880573"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",48.1659
paper,01a0a839-b972-7d7c-bae2-29f7e885416f,JBFeVRrjtuNfbDnKztqKxdQSndX25xX7un5yANWYpump,LAUNCH,flow_v2/2,01a0a839-1806-766f-9340-fb3e3bf3ce2e,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:18:26.159665+00,2026-09-16 03:18:14.787538+00,2026-09-16 03:18:37+00,2026-09-16 03:24:29.446293+00,target,0.05,0.1448071060,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 5, ""sells_1m"": 15, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.9217423479"", ""net_sol_flow_1m"": ""4.849880573"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",48.1659
paper,01a0a847-6be3-7b2a-937c-9a7a703797c2,xgJXYDEWaMK4iGCwuyh9zyajquDkEVuTBQST4vapump,Stability,flow_v2/1,01a0a846-cd49-7537-b091-7316d4b68487,fluxo_e_holders/1,meme_features_15s_v1,2026-09-16 03:33:24.182578+00,2026-09-16 03:33:20.608033+00,2026-09-16 03:33:42+00,2026-09-16 03:34:33+00,line_broken,0.05,0.0114794053,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 14, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""64.4943303549"", ""net_sol_flow_1m"": ""15.769939526"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",71.0811
paper,01a0a847-6bf4-7901-8cb0-8141fb715eea,xgJXYDEWaMK4iGCwuyh9zyajquDkEVuTBQST4vapump,Stability,flow_v2/2,01a0a846-cd4f-7774-97ff-22aa7c783351,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:33:24.182578+00,2026-09-16 03:33:03.70166+00,2026-09-16 03:33:42+00,2026-09-16 03:34:33+00,line_broken,0.05,0.0114794053,"{""buys_1m"": 38, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 22, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""60.801627355"", ""net_sol_flow_1m"": ""18.013261125"", ""progress_rising"": true, ""unique_buyers_1m"": 33, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",71.3162
paper,01a0a847-6c08-70ac-8333-200bd928b025,xgJXYDEWaMK4iGCwuyh9zyajquDkEVuTBQST4vapump,Stability,flow_v2/5,01a0a846-cd66-70ff-af1b-6419d323077e,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 03:33:24.182578+00,2026-09-16 03:33:03.70166+00,2026-09-16 03:33:42+00,2026-09-16 03:34:33+00,line_broken,0.05,0.0114794053,"{""buys_1m"": 38, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 22, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""60.801627355"", ""net_sol_flow_1m"": ""18.013261125"", ""progress_rising"": true, ""unique_buyers_1m"": 33, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",71.3162
paper,01a0a895-3f4d-7710-9669-db049522c8c1,6tfXSECzrGPgJMwj3ZysWmdKs7SGyk6WDc2D9rAtpump,retar,flow_v2/2,01a0a894-e743-79f3-aac1-870b6d5ce3ce,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 04:58:43.250488+00,2026-09-16 04:58:26.656275+00,2026-09-16 04:58:46+00,2026-09-16 05:01:08+00,creator_dump,0.05,-0.0030714120,"{""buys_1m"": 16, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""15.2661346666"", ""net_sol_flow_1m"": ""5.3661190652"", ""progress_rising"": true, ""unique_buyers_1m"": 16, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.8762
paper,01a0a8af-6cdf-76ca-8359-1a84b9971566,GHNuFBxVwHphfxhkm6ayzDUNgoy17bd7n8bEVybpump,ALICE,flow_v2/2,01a0a8af-2b0d-7347-8cff-905ea3f92fd0,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:27:25.374171+00,2026-09-16 05:27:08.281373+00,2026-09-16 05:27:34.565086+00,2026-09-16 05:29:19+00,line_broken,0.05,-0.0451515932,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 11, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""87.9191114083"", ""net_sol_flow_1m"": ""4.891250725"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",90.7988
paper,01a0a8af-6cd4-7d2a-bfb1-ee55f1c70a0b,GHNuFBxVwHphfxhkm6ayzDUNgoy17bd7n8bEVybpump,ALICE,flow_v2/1,01a0a8af-2b06-747b-9748-24947e5f727e,fluxo_e_holders/1,meme_features_15s_v1,2026-09-16 05:27:25.374171+00,2026-09-16 05:27:23.880611+00,2026-09-16 05:27:34.565086+00,2026-09-16 05:29:19+00,line_broken,0.05,-0.0451515932,"{""buys_1m"": 12, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""27.0244770033"", ""net_sol_flow_1m"": ""0.828689711"", ""progress_rising"": true, ""unique_buyers_1m"": 12, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",89.4102
paper,01a0a8af-6cf2-7b9c-b70b-4f09c57e7398,GHNuFBxVwHphfxhkm6ayzDUNgoy17bd7n8bEVybpump,ALICE,flow_v2/5,01a0a8af-2b28-7b05-bb12-925bc72e6390,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:27:25.374171+00,2026-09-16 05:27:08.281373+00,2026-09-16 05:27:34.565086+00,2026-09-16 05:29:19+00,line_broken,0.05,-0.0451515932,"{""buys_1m"": 22, ""feature"": ""flow"", ""snipers"": 0, ""sells_1m"": 11, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""87.9191114083"", ""net_sol_flow_1m"": ""4.891250725"", ""progress_rising"": true, ""unique_buyers_1m"": 22, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",90.7988
paper,01a0a8c4-3eae-7ebc-bcc2-39dd7aceaf96,34kSYEW5snFrdueB72Pf42Q2cuKyRgW9TWhPwSd5pump,KANYE,flow_v2/2,01a0a8c3-fd24-75b6-a7e3-cf51e2dca6f1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:50:06.576344+00,2026-09-16 05:50:06.498634+00,2026-09-16 05:50:10+00,2026-09-16 05:54:16+00,creator_dump,0.05,-0.0174138615,"{""buys_1m"": 23, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 0, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""14.679655953"", ""net_sol_flow_1m"": ""7.2081369043"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",26.5064
paper,01a0a8c4-3eba-7f0c-9aa8-e70b81c36081,34kSYEW5snFrdueB72Pf42Q2cuKyRgW9TWhPwSd5pump,KANYE,flow_v2/5,01a0a8c3-fd38-7e4f-8f77-752903015712,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:50:06.576344+00,2026-09-16 05:50:06.498634+00,2026-09-16 05:50:10+00,2026-09-16 05:54:16+00,creator_dump,0.05,-0.0174138615,"{""buys_1m"": 23, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 0, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""14.679655953"", ""net_sol_flow_1m"": ""7.2081369043"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",26.5064
paper,01a0a8c6-2dcb-798b-a0b4-96776b1fd46e,34kSYEW5snFrdueB72Pf42Q2cuKyRgW9TWhPwSd5pump,KANYE,flow_v2/1,01a0a8c5-ea6b-7ef4-8a90-8d23bf0dd0f7,fluxo_e_holders/1,meme_features_15s_v1,2026-09-16 05:52:10.719973+00,2026-09-16 05:51:55.235327+00,2026-09-16 05:52:11+00,2026-09-16 05:54:16+00,creator_dump,0.05,-0.0170751319,"{""buys_1m"": 15, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""2.271232351"", ""net_sol_flow_1m"": ""1.631080169"", ""progress_rising"": true, ""unique_buyers_1m"": 15, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",25.3346
paper,01a0a8c7-cdc5-7e78-b494-4205c443bf07,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/5,01a0a8c7-8c6c-788b-a73d-b1152118ef62,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:54:00.125497+00,2026-09-16 05:53:44.641788+00,2026-09-16 05:54:04+00,2026-09-16 05:55:46.446356+00,line_broken,0.05,0.0445843416,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.6505484196"", ""net_sol_flow_1m"": ""15.3619817507"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",53.6059
paper,01a0a8c7-cdb4-7ecf-8f47-b5e86d2dc92d,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/2,01a0a8c7-8c61-7e97-b21b-558c43a1e1f1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:54:00.125497+00,2026-09-16 05:53:44.641788+00,2026-09-16 05:54:04+00,2026-09-16 05:55:46.446356+00,line_broken,0.05,0.0445843416,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.6505484196"", ""net_sol_flow_1m"": ""15.3619817507"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",53.6059
paper,01a0a8c7-cdbd-70d2-aaf0-7ce63e8d18f3,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/3,01a0a8c7-8c65-75a6-9a38-5f603d7e250e,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:54:00.125497+00,2026-09-16 05:53:44.641788+00,2026-09-16 05:54:04+00,2026-09-16 05:55:46.446356+00,line_broken,0.05,0.0445843416,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""13.6505484196"", ""net_sol_flow_1m"": ""15.3619817507"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",53.6059
paper,01a0a8c9-b5fb-7ee8-810a-93dfb1567379,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/5,01a0a8c9-7508-71c6-acc3-25acfe8c0ede,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:56:04.301548+00,2026-09-16 05:55:50.786155+00,2026-09-16 05:56:10+00,2026-09-16 05:59:58.375538+00,max_loss,0.05,-0.0433039393,"{""buys_1m"": 45, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 24, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""53.5529843712"", ""net_sol_flow_1m"": ""13.485998483"", ""progress_rising"": true, ""unique_buyers_1m"": 42, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",82.9386
paper,01a0a8c9-b5e9-73a2-b915-2948d86d885d,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/2,01a0a8c9-74fd-7aec-9140-438db68ca187,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:56:04.301548+00,2026-09-16 05:55:50.786155+00,2026-09-16 05:56:10+00,2026-09-16 05:59:58.375538+00,max_loss,0.05,-0.0433039393,"{""buys_1m"": 45, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 24, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""53.5529843712"", ""net_sol_flow_1m"": ""13.485998483"", ""progress_rising"": true, ""unique_buyers_1m"": 42, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",82.9386
paper,01a0a8c9-b5f1-776e-8ab3-f07841b787a8,kDToGHjutitUfgJas8PFC4qg1CgzbLXd2XRz5JApump,IndieReach,flow_v2/3,01a0a8c9-7502-73b7-be3b-d18559145f68,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 05:56:04.301548+00,2026-09-16 05:55:50.786155+00,2026-09-16 05:56:10+00,2026-09-16 05:59:58.375538+00,max_loss,0.05,-0.0433039393,"{""buys_1m"": 45, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 24, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""53.5529843712"", ""net_sol_flow_1m"": ""13.485998483"", ""progress_rising"": true, ""unique_buyers_1m"": 42, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",82.9386
paper,01a0a8f9-b6e3-7852-ba06-91db10e8c6c5,3ySWBtEicosT19PxQWhFA6aownmjGcahQb6xbTy7pump,NAMEROT,flow_v2/5,01a0a8f9-3372-7d37-826d-0ca136d00aa9,fluxo_e_holders/2,meme_features_15s_v1,2026-09-16 06:48:13.193287+00,2026-09-16 06:48:04.765799+00,2026-09-16 06:48:25+00,2026-09-16 06:52:17.881605+00,line_broken,0.05,-0.0125349516,"{""buys_1m"": 38, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 10, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""9.1656160701"", ""net_sol_flow_1m"": ""5.456265118"", ""progress_rising"": true, ""unique_buyers_1m"": 33, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",66.3822
